Record_ID,Post_ID,Controle_Date,Field,Correction_Code,Original_Value,Corrected_Value,Correction_Rule,Source_Sheet,Status
SWM_27328_20200413,27328,2020-04-13,Azot,TC001_TEXT_DATE_AUTOCONVERSION,13.Лют,13.02,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27328_20200413,27328,2020-04-13,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27330_20200414,27330,2020-04-14,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,06.Тра,6.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27330_20200414,27330,2020-04-14,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.96,1.96,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27330_20200520,27330,2020-05-20,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,06.Тра,6.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27330_20200520,27330,2020-05-20,Amoniy,TC001_TEXT_DATE_AUTOCONVERSION,Бер.25,3.25,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27330_20200603,27330,2020-06-03,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Жов.43,10.43,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27330_20200603,27330,2020-06-03,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.47,1.47,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27333_20200401,27333,2020-04-01,Amoniy,TC001_TEXT_DATE_AUTOCONVERSION,Лют.21,2.21,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27333_20200401,27333,2020-04-01,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Жов.43,10.43,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27333_20200401,27333,2020-04-01,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27333_20200505,27333,2020-05-05,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,07.Тра,7.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27333_20200505,27333,2020-05-05,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.72,1.72,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27333_20200602,27333,2020-06-02,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27584_20200414,27584,2020-04-14,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Лют.52,2.52,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27584_20200414,27584,2020-04-14,HSK,TC001_TEXT_DATE_AUTOCONVERSION,19.Тра,19.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27590_20200407,27590,2020-04-07,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Бер.52,3.52,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27590_20200407,27590,2020-04-07,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,09.Тра,9.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27590_20200407,27590,2020-04-07,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Січ,10.01,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27590_20200513,27590,2020-05-13,HSK,TC001_TEXT_DATE_AUTOCONVERSION,19.Тра,19.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27590_20200622,27590,2020-06-22,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.98,1.98,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27590_20200622,27590,2020-06-22,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Бер.52,3.52,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27592_20200407,27592,2020-04-07,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Жов.23,10.23,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27592_20200513,27592,2020-05-13,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Жов.41,10.41,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27778_20200610,27778,2020-06-10,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Тра,10.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27780_20200513,27780,2020-05-13,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,12.Вер,12.09,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27782_20200408,27782,2020-04-08,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27782_20200513,27782,2020-05-13,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,12.Чер,12.06,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27784_20200408,27784,2020-04-08,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27784_20200513,27784,2020-05-13,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лип,1.07,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27784_20200513,27784,2020-05-13,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,12.Кві,12.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27822_20200406,27822,2020-04-06,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27822_20200406,27822,2020-04-06,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,12.Чер,12.06,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27822_20200601,27822,2020-06-01,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27824_20200413,27824,2020-04-13,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Тра,10.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27824_20200518,27824,2020-05-18,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27824_20200518,27824,2020-05-18,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,08.Тра,8.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27824_20200518,27824,2020-05-18,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,03.Тра,3.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27824_20200615,27824,2020-06-15,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27826_20200406,27826,2020-04-06,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,03.Тра,3.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27826_20200504,27826,2020-05-04,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.23,1.23,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27829_20200422,27829,2020-04-22,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Вер,10.09,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27829_20200616,27829,2020-06-16,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27851_20200505,27851,2020-05-05,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,15.Кві,15.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27851_20200603,27851,2020-06-03,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,12.Тра,12.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27851_20200603,27851,2020-06-03,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Лют.96,2.96,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27853_20200513,27853,2020-05-13,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,14.Кві,14.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27853_20200513,27853,2020-05-13,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,12.Тра,12.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_37866_20200413,37866,2020-04-13,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,09.Тра,9.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26950_20200514,26950,2020-05-14,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,15.Вер,15.09,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26950_20200514,26950,2020-05-14,Permanganat,TC001_TEXT_DATE_AUTOCONVERSION,10.Вер,10.09,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26950_20200514,26950,2020-05-14,HSK,TC001_TEXT_DATE_AUTOCONVERSION,22.Тра,22.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27231_20200617,27231,2020-06-17,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.54,1.54,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27231_20200617,27231,2020-06-17,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Лют.23,2.23,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27231_20200617,27231,2020-06-17,Permanganat,TC001_TEXT_DATE_AUTOCONVERSION,Бер.54,3.54,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27231_20200617,27231,2020-06-17,HSK,TC001_TEXT_DATE_AUTOCONVERSION,13.Вер,13.09,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27262_20200421,27262,2020-04-21,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27305_20200423,27305,2020-04-23,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27305_20200423,27305,2020-04-23,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,11.Чер,11.06,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27305_20200423,27305,2020-04-23,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Лют.79,2.79,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27831_20200422,27831,2020-04-22,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27831_20200422,27831,2020-04-22,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,14.Чер,14.06,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_37866_20200615,37866,2020-06-15,Azot,TC001_TEXT_DATE_AUTOCONVERSION,13.Чер,13.06,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27305_20200505,27305,2020-05-05,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27305_20200602,27305,2020-06-02,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27305_20200602,27305,2020-06-02,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,13.Кві,13.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27305_20200602,27305,2020-06-02,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27305_20200602,27305,2020-06-02,HSK,TC001_TEXT_DATE_AUTOCONVERSION,10.Тра,10.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27306_20200414,27306,2020-04-14,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.73,1.73,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27306_20200612,27306,2020-06-12,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27306_20200612,27306,2020-06-12,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,11.Січ,11.01,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27308_20200413,27308,2020-04-13,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Тра,10.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27308_20200512,27308,2020-05-12,Permanganat,TC001_TEXT_DATE_AUTOCONVERSION,Лют.48,2.48,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27308_20200609,27308,2020-06-09,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.78,1.78,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27339_20200505,27339,2020-05-05,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,01.Лип,1.07,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27339_20200505,27339,2020-05-05,Nitrit,TC001_TEXT_DATE_AUTOCONVERSION,Лют.27,2.27,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27339_20200602,27339,2020-06-02,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27339_20200602,27339,2020-06-02,Nitrit,TC001_TEXT_DATE_AUTOCONVERSION,02.Кві,2.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27343_20200422,27343,2020-04-22,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27343_20200422,27343,2020-04-22,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27343_20200519,27343,2020-05-19,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27343_20200617,27343,2020-06-17,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27344_20200422,27344,2020-04-22,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27344_20200617,27344,2020-06-17,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27345_20200519,27345,2020-05-19,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27788_20200513,27788,2020-05-13,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,12.Вер,12.09,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27788_20200513,27788,2020-05-13,HSK,TC001_TEXT_DATE_AUTOCONVERSION,05.Тра,5.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27788_20200610,27788,2020-06-10,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Січ,10.01,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27790_20200519,27790,2020-05-19,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,11.Кві,11.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27790_20200616,27790,2020-06-16,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27793_20200519,27793,2020-05-19,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27793_20200519,27793,2020-05-19,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,11.Кві,11.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27793_20200623,27793,2020-06-23,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27793_20200623,27793,2020-06-23,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27831_20200616,27831,2020-06-16,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27833_20200422,27833,2020-04-22,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лип,1.07,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27833_20200422,27833,2020-04-22,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27833_20200519,27833,2020-05-19,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,11.Тра,11.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27835_20200415,27835,2020-04-15,Amoniy,TC001_TEXT_DATE_AUTOCONVERSION,Гру.19,12.19,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27835_20200611,27835,2020-06-11,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Тра.79,5.79,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27835_20200611,27835,2020-06-11,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27837_20200415,27837,2020-04-15,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,11.Кві,11.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26950_20200625,26950,2020-06-25,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,Жов.93,10.93,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26951_20200423,26951,2020-04-23,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Сер,10.08,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26951_20200525,26951,2020-05-25,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Жов.32,10.32,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26951_20200610,26951,2020-06-10,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26954_20200625,26954,2020-06-25,HSK,TC001_TEXT_DATE_AUTOCONVERSION,18.Тра,18.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26955_20200406,26955,2020-04-06,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.71,1.71,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26955_20200406,26955,2020-04-06,Amoniy,TC001_TEXT_DATE_AUTOCONVERSION,01.Кві,1.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26955_20200513,26955,2020-05-13,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Гру.76,12.76,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26955_20200611,26955,2020-06-11,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Лип.21,7.21,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26956_20200406,26956,2020-04-06,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Гру.33,12.33,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26956_20200513,26956,2020-05-13,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Гру.76,12.76,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26956_20200513,26956,2020-05-13,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27006_20200416,27006,2020-04-16,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,02.Кві,2.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27006_20200416,27006,2020-04-16,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Вер.75,9.75,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27006_20200416,27006,2020-04-16,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.54,1.54,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27006_20200513,27006,2020-05-13,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Вер.75,9.75,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27006_20200615,27006,2020-06-15,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Лют.21,2.21,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27006_20200615,27006,2020-06-15,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Лис.52,11.52,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27008_20200416,27008,2020-04-16,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.96,1.96,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27008_20200416,27008,2020-04-16,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Лис.52,11.52,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27008_20200416,27008,2020-04-16,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.79,1.79,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27008_20200514,27008,2020-05-14,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,02.Лют,2.02,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27008_20200514,27008,2020-05-14,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,10.Січ,10.01,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27008_20200514,27008,2020-05-14,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Лис.52,11.52,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27008_20200616,27008,2020-06-16,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.49,1.49,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27009_20200415,27009,2020-04-15,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,12.Вер,12.09,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27009_20200415,27009,2020-04-15,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.52,1.52,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27009_20200513,27009,2020-05-13,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,15.Лип,15.07,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27009_20200615,27009,2020-06-15,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.98,1.98,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27010_20200415,27010,2020-04-15,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Жов.16,10.16,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27010_20200415,27010,2020-04-15,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Лис.52,11.52,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27010_20200513,27010,2020-05-13,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.95,1.95,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27010_20200513,27010,2020-05-13,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,11.Кві,11.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27010_20200513,27010,2020-05-13,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Вер.75,9.75,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27068_20200406,27068,2020-04-06,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Бер.52,3.52,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27068_20200406,27068,2020-04-06,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,16.Тра,16.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27068_20200406,27068,2020-04-06,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Жов.25,10.25,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27068_20200505,27068,2020-05-05,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,16.Тра,16.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27071_20200401,27071,2020-04-01,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Жов.43,10.43,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
